"URL","StatusCode"
"http://www.nydailynews.com/horoscopes/yearly","200"
"http://www.nydailynews.com/horoscopes/love-astrology","200"
"https://www.nydailynews.com/authors?author=Eric-Francis-Coppolino","200"
"https://www.nydailynews.com/horoscopes/virgo?type=weekly","200"
"https://www.nydailynews.com/horoscopes/virgo?type=monthly","200"
"http://www.nydailynews.com/entertainment/beyonce-releases-new-song-hurricane-earthquake-relief-article-1.3529180","200"
"http://www.nydailynews.com/news/national/p-fears-slow-u-s-relief-efforts-late-article-1.3528094","200"
"http://www.nydailynews.com/news/national/puerto-rico-relief-plane-tilts-florida-airport-article-1.3528410","200"
"http://www.nydailynews.com/news/national/council-speaker-mark-viverito-despair-hitting-puerto-rico-article-1.3527394","200"
"http://www.nydailynews.com/news/national/lives-hang-balance-puerto-rico-hospitals-scrounge-power-article-1.3526104","200"
"http://www.nydailynews.com/news/national/trump-lifts-jones-act-restriction-storm-ravaged-puerto-rico-article-1.3527377","200"
"http://www.nydailynews.com/news/national/pitbull-saves-day-ailing-fan-flight-puerto-rico-article-1.3528648","200"
"http://www.nydailynews.com/new-york/cuomo-sends-troopers-emergency-personnel-aid-puerto-rico-article-1.3531438","200"
"http://www.nydailynews.com/news/national/harvey-irma-fema-struggles-puerto-rico-article-1.3527553","200"
"http://www.nydailynews.com/new-york/fresh-supplies-manpower-headed-new-york-puerto-rico-article-1.3526109","200"
"http://www.nydailynews.com/news/politics/trump-vows-puerto-rico-recovery-maria-article-1.3526406","200"
"http://www.nydailynews.com/news/national/san-juan-mayor-rips-federal-response-puerto-rico-article-1.3530322","200"
"http://www.nydailynews.com/news/world/royal-caribbean-sends-ship-assist-puerto-rico-hurricane-article-1.3527529","200"
"http://www.nydailynews.com/new-york/fdny-nypd-hurricane-relief-team-fans-puerto-rico-article-1.3530724","200"
"http://www.nydailynews.com/entertainment/tv/stephen-colbert-puberme-raising-money-puerto-rico-article-1.3530118","200"
"http://www.nydailynews.com/news/national/san-juan-mayor-decries-white-house-hurricane-relief-effort-article-1.3530502","200"
"http://www.nydailynews.com/new-york/bronx/bronx-teen-killed-classmate-mocked-homophobic-slurs-article-1.3527507","200"
"http://www.nydailynews.com/news/national/trump-mulls-waiving-law-ties-relief-efforts-p-article-1.3525176","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/9","200"
"http://www.nydailynews.com/news/national/general-oversaw-katrina-response-slams-trump-puerto-rico-article-1.3528084","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/8","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/7","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/6","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/5","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/4","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/3","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/2","200"
"http://www.nydailynews.com/new-york/manhattan/hundreds-rally-nyc-trump-slow-p-response-absurd-article-1.3528912","200"
"http://www.nydailynews.com/tags/puerto-rico/stories/1","301"
"http://www.nydailynews.com/news/national/maria-ravaged-puerto-rico-feels-war-aftermath-army-official-article-1.3532508","200"
"https://www.nydailynews.com/life-style","200"
"https://www.nydailynews.com/horoscopes","200"
"https://www.nydailynews.com/profile","301"
"http://www.nydailynews.com/login?iframe=true","200"
"https://www.nydailynews.com/opinion","200"
"https://www.nydailynews.com/services/media-kit/","301"
"https://www.nydailynews.com/cmlink/entertainment-rss-article-1.2908114?localLinksEnabled=false","200"
"https://www.nydailynews.com/membership/logout","302"
"https://www.nydailynews.com/news","200"
"https://www.nydailynews.com/autos","200"
